timestamp,expected_base_count,temperature,temperature_coverage,relative_humidity,relative_humidity_coverage,temperature_bme280,temperature_bme280_coverage,relative_humidity_bme280,relative_humidity_bme280_coverage,pressure,pressure_coverage,dew_point_c,dew_point_c_coverage,vpd_kpa,vpd_kpa_coverage,absolute_humidity_g_m3,absolute_humidity_g_m3_coverage,target_pair_observed_fraction,target_pair_interpolated_fraction,target_pair_available_fraction,rh_bme280_saturated_fraction,year,month_number,day_of_year,hour,minute,hour_sin,hour_cos,day_of_year_sin,day_of_year_cos,split,target_valid_for_evaluation_flag,resolution_minutes
2026-03-22 06:00:00,8,21.316875,1.0,71.265,1.0,21.336875,1.0,66.32666666666667,0.75,958.949375,1.0,15.903847271497547,1.0,0.7286762415092357,1.0,13.299000396998737,1.0,0.75,0.25,1.0,0.0,2026,3,81,6,0,1.0,6.123233995736766e-17,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 06:30:00,7,21.95,1.0,69.42999999999999,1.0,21.964285714285715,1.0,64.648,0.7142857142857143,959.1614285714286,1.0,16.098263555858555,1.0,0.8070636029480408,1.0,13.437058513461256,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,2026,3,81,6,30,0.9914448613738104,-0.1305261922200516,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 07:00:00,8,22.6,1.0,68.175,1.0,22.59125,1.0,63.3775,1.0,959.46,1.0,16.435135217562348,1.0,0.8727692452039709,1.0,13.69821311139181,1.0,1.0,0.0,1.0,0.0,2026,3,81,7,0,0.9659258262890683,-0.25881904510252063,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 07:30:00,7,23.801428571428573,1.0,64.53857142857143,1.0,23.719285714285714,1.0,60.166666666666664,0.8571428571428571,959.5571428571428,1.0,16.70236707382337,1.0,1.0489257371402771,1.0,13.876247743406475,1.0,0.8571428571428571,0.14285714285714285,1.0,0.0,2026,3,81,7,30,0.9238795325112868,-0.3826834323650895,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 08:00:00,8,26.159375,1.0,55.454375,1.0,26.031875,1.0,49.72333333333333,0.375,959.58125,1.0,16.5154622523498,1.0,1.516099880407767,1.0,13.605901963278646,1.0,0.375,0.625,1.0,0.0,2026,3,81,8,0,0.8660254037844387,-0.4999999999999998,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 08:30:00,7,29.56142857142857,1.0,45.44571428571429,1.0,29.358571428571427,1.0,42.358333333333334,0.8571428571428571,959.4407142857143,1.0,16.49465316958802,1.0,2.2714629144774023,1.0,13.435193460107088,1.0,0.8571428571428571,0.14285714285714285,1.0,0.0,2026,3,81,8,30,0.7933533402912352,-0.6087614290087207,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 09:00:00,8,33.71125,1.0,37.89875,1.0,33.56,1.0,35.47666666666667,0.75,959.298125,1.0,17.35423592396857,1.0,3.2597267605744675,1.0,13.995430988615542,1.0,0.75,0.25,1.0,0.0,2026,3,81,9,0,0.7071067811865476,-0.7071067811865475,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 09:30:00,7,37.38857142857143,1.0,34.18714285714286,1.0,37.237142857142864,1.0,31.278,0.7142857142857143,959.0200000000001,1.0,18.947624820187738,1.0,4.225047078458107,1.0,15.288919327882976,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,2026,3,81,9,30,0.6087614290087209,-0.793353340291235,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 10:00:00,8,39.065,1.0,32.858958333333334,1.0,39.100833333333334,1.0,30.005,0.75,958.6025,1.0,19.765897097640064,1.0,4.713777905805792,1.0,15.995863898745734,1.0,0.75,0.25,1.0,0.0,2026,3,81,10,0,0.49999999999999994,-0.8660254037844387,0.984305844499033,0.17647097349152166,train,True,30
2026-03-22 10:30:00,7,38.27571428571429,1.0,33.33904761904762,1.0,38.69833333333333,1.0,29.786666666666665,0.42857142857142855,958.2757142857143,1.0,19.308328276580927,1.0,4.492237905578285,1.0,15.588376527663664,1.0,0.42857142857142855,0.5714285714285714,1.0,0.0,2026,3,81,10,30,0.3826834323650899,-0.9238795325112867,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 11:00:00,8,35.545625,1.0,37.07125,1.0,35.99,1.0,33.564,0.625,957.96875,1.0,18.630927665592417,1.0,3.648782873129687,1.0,15.07394393717701,1.0,0.625,0.375,1.0,0.0,2026,3,81,11,0,0.258819045102521,-0.9659258262890682,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 11:30:00,7,36.93,1.0,36.512142857142855,1.0,37.166428571428575,1.0,32.965,0.5714285714285714,957.4314285714287,1.0,19.604863446875715,1.0,3.9719036417144737,1.0,15.946320560513032,1.0,0.5714285714285714,0.42857142857142855,1.0,0.0,2026,3,81,11,30,0.130526192220052,-0.9914448613738104,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 12:00:00,8,37.74,1.0,35.754999999999995,1.0,38.0325,1.0,32.2425,0.5,957.125,1.0,19.98120950542712,1.0,4.196712332144402,1.0,16.27964321037979,1.0,0.5,0.5,1.0,0.0,2026,3,81,12,0,1.2246467991473532e-16,-1.0,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 12:30:00,7,36.44571428571429,1.0,37.65857142857143,1.0,36.901428571428575,1.0,33.926,0.7142857142857143,956.8442857142857,1.0,19.677853987383607,1.0,3.7978246014172137,1.0,16.0444292454622,1.0,0.7142857142857143,0.2857142857142857,1.0,0.0,2026,3,81,12,30,-0.13052619222005177,-0.9914448613738104,0.984305844499033,0.17647097349152166,train,False,30
2026-03-22 13:00:00,8,34.027499999999996,1.0,41.086875,1.0,34.465625,1.0,37.13285714285714,0.875,956.581875,1.0,18.936369640486678,1.0,3.139751605973383,1.0,15.441077228093064,1.0,0.875,0.125,1.0,0.0,2026,3,81,13,0,-0.2588190451025208,-0.9659258262890683,0.984305844499033,0.17647097349152166,train,True,30
